Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
七島田,4,4 年前,      4 年前,肥前島原松平文庫,"
〒855-0036 長崎県島原市城内１丁目１２０２","
0957-64-4117",http://www.shimabara-city-libraries.jp/shimabara/shimabaralib_matsudaira/,"4.0
(1)",Unknown,〒855-0036 長崎県島原市城内１丁目１２０２,32.788261,130.367911
七島田,4,4 年前,      4 年前,肥前島原松平文庫,"
〒855-0036 長崎県島原市城内１丁目１２０２","
0957-64-4117",http://www.shimabara-city-libraries.jp/shimabara/shimabaralib_matsudaira/,"4.0
(1)",Unknown,〒855-0036 長崎県島原市城内１丁目１２０２,32.788261,130.367911
